id,title,category,startDate,endDate,venue_name,venue_address,city,price_minmax,eventUrl,ticketUrl,source
exa_https://www.eventbrite.com/e/see-you-at-the-movies-family-fundraiser-for-liberated-kids-tickets-978900105567,See You at the Movies - Family Fundraiser for Liberated Kids,movies,2025-09-07T07:54:22.418Z,2025-09-07T07:54:22.418Z,provided directly on the page),,,,https://www.eventbrite.com/e/see-you-at-the-movies-family-fundraiser-for-liberated-kids-tickets-978900105567,https://www.eventbrite.com/e/see-you-at-the-movies](https://www.eventbrite.com/e/see-you-at-the-movies,exa_fast
exa_https://www.eventbrite.com/e/sfs-women-of-color-comedy-night-2024-the-function-tickets-1012360325987?aff=ebdssbcategorybrowse,SF's Women of Color Comedy Night 2024 (The Function),movies,2025-09-07T07:54:22.418Z,2025-09-07T07:54:22.418Z,The Function SF,,,,https://www.eventbrite.com/e/sfs-women-of-color-comedy-night-2024-the-function-tickets-1012360325987?aff=ebdssbcategorybrowse,https://www.eventbrite.com/e/sfs-women-of-color-co,exa_fast
exa_https://www.eventbrite.com/e/call-me-dancer-2023-sfdff-tickets-694562433937,Call Me Dancer | 2023 SFDFF,movies,2025-09-07T07:54:22.418Z,2025-09-07T07:54:22.418Z,provided),,,,https://www.eventbrite.com/e/call-me-dancer-2023-sfdff-tickets-694562433937,https://www.eventbrite.com/e/call-me-dancer-2023-s](https://www.eventbrite.com/e/call-me-dancer-2023-s,exa_fast
exa_https://www.eventbrite.com/e/friends-2024-usa-tour-madarae-san-francisco-tickets-957443969687,&FRIENDS - 2024 USA TOUR - MADARAE SAN FRANCISCO,movies,2025-09-07T07:54:22.418Z,2025-09-07T07:54:22.418Z,Madarae,,,,https://www.eventbrite.com/e/friends-2024-usa-tour-madarae-san-francisco-tickets-957443969687,https://www.eventbrite.com/e/friends-2024-usa-tour](https://www.eventbrite.com/e/friends-2024-usa-tour,exa_fast
exa_https://sf.funcheap.com/factor-advanced-screening-filmmaker-denise-pines/,“The M Factor” Advanced Screening with Filmmaker Denise Pines,movies,2024-09-26T07:00:00.000Z,2024-09-26T07:00:00.000Z,The Metropolitan Club,,,,https://sf.funcheap.com/factor-advanced-screening-filmmaker-denise-pines/,https://www.eventbrite.com/e/the-m-factor-advanced-screening-with-filmmaker-denise-pines-registration-1022726862577?aff=oddtdtcreator,exa_fast
exa_https://pt.linkedin.com/company/eventbrite,Eventbrite | LinkedIn,movies,2025-09-07T07:54:22.418Z,2025-09-07T07:54:22.418Z,See Event Page,,,,https://pt.linkedin.com/company/eventbrite,https://pt.linkedin.com/company/eventbrite,exa_fast
exa_https://www.singleevents.com/speed-dating-san-mateo-at-crowne-plaza-foster-city-san-mateo-37249,SPEED DATING For Ages 40-59 - San Mateo,movies,2025-02-20T08:00:00.000Z,2025-02-20T08:00:00.000Z,offers free parking,,,,https://www.singleevents.com/speed-dating-san-mateo-at-crowne-plaza-foster-city-san-mateo-37249,https://www.eventbrite.com/e/speed-dating-for-ages-40-59-tickets-1146683584469?aff=ebdssbdestsearch,exa_fast
exa_https://www.eventbrite.sg/e/supply-chain-management-1-day-training-in-san-francisco-ca-tickets-738335550507,"Supply Chain Management 1 Day Training in San Francisco, CA",movies,2025-09-07T07:54:22.418Z,2025-09-07T07:54:22.418Z,** San Francisco,,,,https://www.eventbrite.sg/e/supply-chain-management-1-day-training-in-san-francisco-ca-tickets-738335550507,https://www.eventbrite.sg/e/supply-chain-managemen,exa_fast
exa_https://www.meetup.com/moviemakingbay/events/310299095/,"PLEASANT HILL-Film in a Day' Actors, Writers, FEATURE FILM Challenge, Sat, Sep 27, 2025, 9:00 AM   | Meetup",movies,2025-09-27T07:00:00.000Z,2025-09-27T07:00:00.000Z,not provided),,,,https://www.meetup.com/moviemakingbay/events/310299095/,https://Film-Challenge-S2ep1.eventbrite.com,exa_fast
exa_https://www.fandango.com/the-wild-parrots-of-telegraph-hill-89860/movie-overview,The Wild Parrots of Telegraph Hill Showtimes,movies,2025-09-07T07:54:22.418Z,2025-09-07T07:54:22.418Z,See Event Page,,,,https://www.fandango.com/the-wild-parrots-of-telegraph-hill-89860/movie-overview,https://www.fandango.com/the-wild-parrots-of-telegraph-hill-89860/movie-overview,exa_fast
exa_https://www.4-star-movies.com/calendar-of-events/img-0000,IMG 0000 (with Filmmaker Q&A) - Benefit for LA Fire Relief ~ 7:00 PM — CINEMASF,movies,2025-01-26T08:00:00.000Z,2025-01-26T08:00:00.000Z,4 Star,,,,https://www.4-star-movies.com/calendar-of-events/img-0000,https://www.4-star-movies.com/calendar-of-events/img-0000,exa_fast
exa_https://www.meetup.com/sf-photo-collective/events/310373336/,"Leica Monopan 50 ISO Film - Haight Ashbury Street Fair 2025, Sun, Sep 7, 2025, 1:00 PM   | Meetup",movies,2025-09-07T07:00:00.000Z,2025-09-07T07:00:00.000Z,not specified),,,,https://www.meetup.com/sf-photo-collective/events/310373336/,https://www.meetup.com/sf-photo-collective/events/310373336/,exa_fast
exa_https://www.eventbrite.com/d/ca--san-francisco/film-and-media--attractions/,"Best Film & Media Attraction in San Francisco, CA - Events & Activities | Eventbrite",movies,2025-09-07T07:54:22.419Z,2025-09-07T07:54:22.419Z,East Bay Pro Wrestling (specific address not provided),,,,https://www.eventbrite.com/d/ca--san-francisco/film-and-media--attractions/,https://www.eventbrite.com/e/acw-13-year-anniversary-show-live-pro-wrestling-tickets-923312461427?aff=ebdssbdestsearch,exa_fast
exa_https://sffilm.org/schedule/,Calendar - SFFILM,movies,2025-09-10T07:00:00.000Z,2025-09-10T07:00:00.000Z,** SFFILM FilmHouse,,,,https://sffilm.org/schedule/,https://sffilm.org/schedule/,exa_fast
exa_https://www.eventbrite.com/e/the-fifth-element-movie-night-retro-junkie-tickets-1070265465819,THE FIFTH ELEMENT... Movie Night @ Retro Junkie!,movies,2025-09-07T07:54:22.419Z,2025-09-07T07:54:22.419Z,Retro Junkie,,,,https://www.eventbrite.com/e/the-fifth-element-movie-night-retro-junkie-tickets-1070265465819,https://www.eventbrite.com/e/the-fifth-element-mov](https://www.eventbrite.com/e/the-fifth-element-mov,exa_fast
exa_https://www.dnalounge.com/calendar/2024/09-06.html,"DNA Lounge: Cyberdelia: Hackers Screening + Cyberpunk Dance Party, 6 Sep 2024 (Fri)",movies,2024-09-06T07:00:00.000Z,2024-09-06T07:00:00.000Z,DNA Lounge,,,,https://www.dnalounge.com/calendar/2024/09-06.html,https://www.dnalounge.com/tickets/](https://www.dnalounge.com/tickets/,exa_fast
exa_https://www.meetup.com/startups-and-tech-events-in-san-francisco/events/309034354/,"Tech & Business Networking San Francisco, Mon, Sep 8, 2025, 7:00 PM   | Meetup",movies,2025-09-08T07:00:00.000Z,2025-09-08T07:00:00.000Z,in San Francisco (specific address not provided; hosted at a venue supporting networking events),,,,https://www.meetup.com/startups-and-tech-events-in-san-francisco/events/309034354/,https://www.eventbrite.com/e/tech-business-networking-san-francisco-tickets-801776072817?aff=oddtdtcreator](https://www.eventbrite.com/e/tech-business-networking-san-francisco-tickets-801776072817?aff=oddtdtcreator,exa_fast
exa_https://www.eventbrite.com/d/ca--san-francisco/fleet-week/,"Discover Fleet Week Events & Activities in San Francisco, CA | Eventbrite",movies,2025-09-07T07:54:22.419Z,2025-09-07T07:54:22.419Z,Online (Eventbrite platform),,,,https://www.eventbrite.com/d/ca--san-francisco/fleet-week/,https://www.eventbrite.com/e/beginners-mediumship-development-series-tickets-1339708487149](https://www.eventbrite.com/e/beginners-mediumship-development-series-tickets-1339708487149,exa_fast
exa_https://us.trip.com/events/6765529-2025-san-francisco-fashion-design-collection/,Fashion Design Events in San Francisco 2025: Latest Calendar & Tickets(May Updated) | Trip.com,movies,2025-05-31T07:00:00.000Z,2025-05-31T07:00:00.000Z,The Third Floor Restaurant and Lounge,,,,https://us.trip.com/events/6765529-2025-san-francisco-fashion-design-collection/,https://StogiesandStilettos6.Eventbrite.com,exa_fast
exa_https://community.mlsecops.com/public/events/mlsecops-community-meetup-in-person-san-francisco-ca-usa-2024-05-07,"May 2024 MLSecOps Community Meetup (In-Person - San Francisco, CA, USA) - Event | MLSecOps Community",movies,2024-05-07T07:00:00.000Z,2024-05-07T07:00:00.000Z,In-Person,,,,https://community.mlsecops.com/public/events/mlsecops-community-meetup-in-person-san-francisco-ca-usa-2024-05-07,https://mlsecops.com/meetup](https://mlsecops.com/meetup,exa_fast
exa_https://us.trip.com/events/8993588-2025-09-san-francisco-conferences-collection/,San Francisco Conferences: Latest Calendar & Tickets(September Updated) | Trip.com,movies,2025-09-07T07:54:22.419Z,2025-09-07T07:54:22.419Z,** 333 Hayes St,,,,https://us.trip.com/events/8993588-2025-09-san-francisco-conferences-collection/,https://us.trip.com/events/8993588-2025-09-san-francisco-conferences-collection/,exa_fast
exa_https://sffilm.org/2025-about-the-festival/,2025 About the Festival - SFFILM,movies,2025-09-07T07:54:22.419Z,2025-09-07T07:54:22.419Z,The festival takes place across various venues in San Francisco,,,,https://sffilm.org/2025-about-the-festival/,https://sffilm.org/2025-about-the-festival/,exa_fast
exa_https://48hourfilm.com/bayarea,48 Hour Film Project,movies,2025-07-07T07:00:00.000Z,2025-07-07T07:00:00.000Z,details are not provided on the webpage,,,,https://48hourfilm.com/bayarea,https://48hourfilm.com/bayarea,exa_fast
exa_https://www.eventbrite.com/e/movie-night-la-page-blanche-eloises-journey-aug-26th-2025-tickets-1027170072337?aff=ebdssbdestsearch,Movie Night : La Page Blanche (Eloise's Journey) - Aug 26th 2025,movies,2025-03-17T07:00:00.000Z,2025-03-17T07:00:00.000Z,Alliance Française de San Francisco (theatre),,,,https://www.eventbrite.com/e/movie-night-la-page-blanche-eloises-journey-aug-26th-2025-tickets-1027170072337?aff=ebdssbdestsearch,https://www.eventbrite.com/e/movie-night-la-page-b](https://www.eventbrite.com/e/movie-night-la-page-b,exa_fast
exa_https://www.eventbrite.com/d/ca--san-francisco/register-for-event/,"Discover Register For Event Events & Activities in San Francisco, CA | Eventbrite",movies,2025-05-21T07:00:00.000Z,2025-05-21T07:00:00.000Z,provided) in San Francisco,,,,https://www.eventbrite.com/d/ca--san-francisco/register-for-event/,https://www.eventbrite.com/e/trans-affirming-actions-may-21-2025-registration-1301640103589,exa_fast
exa_https://www.eventbrite.com/e/movie-night-chronique-dune-liaison-passagere-december-2nd-2025-tickets-1253889991719?aff=erelexpmlt,Movie Night : Chronique d'une liaison passagère - December 2nd 2025,movies,2025-12-02T08:00:00.000Z,2025-12-02T08:00:00.000Z,Alliance Française de San Francisco,,,,https://www.eventbrite.com/e/movie-night-chronique-dune-liaison-passagere-december-2nd-2025-tickets-1253889991719?aff=erelexpmlt,https://www.eventbrite.com/e/movie-night-chronique,exa_fast
exa_https://www.meetup.com/2025-womens-day-event-everlasting/events/307392802/?eventOrigin=find_city_landing_topical_event,"2025 Women's Day Event: ""Everlasting"", Sat, May 10, 2025, 2:00 PM   | Meetup",movies,2025-03-31T07:00:00.000Z,2025-03-31T07:00:00.000Z,Concord Veteran's Memorial Building,,,,https://www.meetup.com/2025-womens-day-event-everlasting/events/307392802/?eventOrigin=find_city_landing_topical_event,https://www.eventbrite.com/e/2025-womens-day-everlasting-tickets-1266792603779?aff=ebdsshsms&utm_share_source=listing_android,exa_fast
exa_https://www.eventbrite.com/e/7th-annual-noe-valley-girls-film-festival-tickets-268525897187?aff=erelexpmlt,7th Annual Noe Valley Girls Film Festival,movies,2025-09-07T07:54:22.419Z,2025-09-07T07:54:22.419Z,details are not provided in the webpage,,,,https://www.eventbrite.com/e/7th-annual-noe-valley-girls-film-festival-tickets-268525897187?aff=erelexpmlt,https://www.eventbrite.com/e/7th-annual-noe-valley,exa_fast
exa_https://www.eventbrite.com/d/ca--san-francisco/ai/,"Discover Ai Events & Activities in San Francisco, CA | Eventbrite",movies,2024-09-10T07:00:00.000Z,2024-09-10T07:00:00.000Z,** Soma,,,,https://www.eventbrite.com/d/ca--san-francisco/ai/,https://www.eventbrite.com/e/intelligent-rx-how-ai-is-reshaping-medicine-tickets-1517337289679?aff=ebdssbdestsearch,exa_fast
exa_https://www.eventbrite.com/d/ca--san-francisco/film-and-media--seminars/,"Best Film & Media Seminar in San Francisco, CA - Events & Activities | Eventbrite",movies,2025-09-07T07:54:22.419Z,2025-09-07T07:54:22.419Z,Berkeley Historical Society,,,,https://www.eventbrite.com/d/ca--san-francisco/film-and-media--seminars/,https://www.eventbrite.com/e/berkeley-independent-filmmakers-panel-exhibit-tickets-919896022767?aff=ebdssbdestsearch](https://www.eventbrite.com/e/berkeley-independent-filmmakers-panel-exhibit-tickets-919896022767?aff=ebdssbdestsearch,exa_fast
exa_https://www.eventbrite.com/e/ac-15-film-series-tickets-18027873856?aff=estw,A+C 15: Film Series,movies,2025-09-07T07:54:22.419Z,2025-09-07T07:54:22.419Z,provided),,,,https://www.eventbrite.com/e/ac-15-film-series-tickets-18027873856?aff=estw,https://www.eventbrite.com/e/ac-15-film-series-tic](https://www.eventbrite.com/e/ac-15-film-series-tic,exa_fast
exa_https://dothebay.com/events/2025/3/2/2025-awards-benefit-bash-tickets,2025 Awards Benefit Bash at Roxie Theater,movies,2025-03-02T08:00:00.000Z,2025-03-02T08:00:00.000Z,Roxie Theater,,,,https://dothebay.com/events/2025/3/2/2025-awards-benefit-bash-tickets,https://dothebay.com/events/2025/3/2/2025-awards-benefit-bash-tickets,exa_fast
exa_https://www.eventbrite.com/d/ca--san-francisco/september/,"Discover September Events & Activities in San Francisco, CA | Eventbrite",movies,2023-09-04T07:00:00.000Z,2023-09-04T07:00:00.000Z,ZOE Cocktail Bar,,,,https://www.eventbrite.com/d/ca--san-francisco/september/,https://www.eventbrite.com/e/karaoke-zoe-w-buy-1-get-1-drink-specials-tickets-1527930373879?aff=ebdssbdestsearch,exa_fast
exa_https://www.eventbrite.com/d/ca--san-francisco/data-center/,"Discover Data Center Events & Activities in San Francisco, CA | Eventbrite",movies,2025-09-07T07:54:22.419Z,2025-09-07T07:54:22.419Z,** Online (hosted by Pinnacle Learning Centres Inc,,,,https://www.eventbrite.com/d/ca--san-francisco/data-center/,https://www.eventbrite.ca/e/artificial-intelligence-with-rafael-arturo-ramirez-tickets-1318962746079?aff=ebdssbdestsearch,exa_fast
exa_https://www.eventbrite.co.uk/poi/ca--san-francisco/immigrant-point-overlook--GHBAt/,"Immigrant Point Overlook: Best Nearby Events, Tours & Activities | Eventbrite",movies,2025-09-07T07:54:22.419Z,2025-09-07T07:54:22.419Z,See Event Page,,,,https://www.eventbrite.co.uk/poi/ca--san-francisco/immigrant-point-overlook--GHBAt/,https://www.eventbrite.com/e/ocean-vuong-the-emperor-of-gladness-at-calvary-presbyterian-church-tickets-1280324658519?aff=ebdssbpointsofinterest,exa_fast
exa_https://www.eventbrite.com/e/hackthebay-2025-tickets-1224250338719,HackTheBay 2025,movies,2025-09-07T07:54:22.419Z,2025-09-07T07:54:22.419Z,provided),,,,https://www.eventbrite.com/e/hackthebay-2025-tickets-1224250338719,https://www.eventbrite.com/e/hackthebay-2025-ticke](https://www.eventbrite.com/e/hackthebay-2025-ticke,exa_fast
exa_https://us.trip.com/events/6697769-2025-sausalito-collection/,Popular Events in Sausalito in 2025(May Updated) | Trip.com,movies,2025-07-09T07:00:00.000Z,2025-07-09T07:00:00.000Z,** Schooner Freda B,,,,https://us.trip.com/events/6697769-2025-sausalito-collection/,https://us.trip.com/events/6697769-2025-sausalito-collection/,exa_fast
exa_https://www.eventbrite.co.uk/d/ca--san-francisco/data-analytics/,"Discover Data Analytics Events & Activities in San Francisco, CA | Eventbrite",movies,2025-09-07T07:54:22.419Z,2025-09-07T07:54:22.419Z,** Online (details not specified,,,,https://www.eventbrite.co.uk/d/ca--san-francisco/data-analytics/,https://www.eventbrite.co.uk/e/power-bi-bootcamp-registration-1335024467119?aff=ebdssbdestsearch,exa_fast
exa_https://events.sulekha.com/navratri-dandiya-events-tickets-san-francisco-ca,"Navratri Dandiya 2025 Event Tickets in San Francisco, CA | Navratri Garba & Dandiya Raas Events",movies,2025-10-03T07:00:00.000Z,2025-10-03T07:00:00.000Z,** San Francisco City Hall,,,,https://events.sulekha.com/navratri-dandiya-events-tickets-san-francisco-ca,https://events.sulekha.com/navratri-dandiya-events-tickets-san-francisco-ca,exa_fast
exa_https://www.eventbrite.co.uk/d/ca--daly-city/echo-sf/?page=48,"Discover Echo Sf Events & Activities in Daly City, CA | Eventbrite",movies,2025-09-07T07:54:22.419Z,2025-09-07T07:54:22.419Z,** PowerPlaySF,,,,https://www.eventbrite.co.uk/d/ca--daly-city/echo-sf/?page=48,https://www.eventbrite.com/e/mothers-day-self-care-saturday-tickets-1340020450239?aff=ebdssbdestsearch,exa_fast
exa_https://us.trip.com/events/2911714-2025-san-mateo-county-collection/,Popular Events in San Mateo County in 2025(September Updated) | Trip.com,movies,2025-09-07T07:54:22.419Z,2025-09-07T07:54:22.419Z,** Regus - Redwood City,,,,https://us.trip.com/events/2911714-2025-san-mateo-county-collection/,https://us.trip.com/events/2911714-2025-san-mateo-county-collection/,exa_fast
exa_https://www.eventbrite.com/d/ca--san-francisco/film-and-media--networking/,"Best Film & Media Networking in San Francisco, CA - Events & Activities | Eventbrite",movies,2025-09-07T07:54:22.419Z,2025-09-07T07:54:22.419Z,Adobe Books & Arts Cooperative,,,,https://www.eventbrite.com/d/ca--san-francisco/film-and-media--networking/,https://www.eventbrite.com/e/bay-area-filmmaker-meetup-tickets-793838160307?aff=ebdssbdestsearch](https://www.eventbrite.com/e/bay-area-filmmaker-meetup-tickets-793838160307?aff=ebdssbdestsearch,exa_fast
exa_https://www.eventbrite.co.uk/poi/ca--san-francisco/pantai-marshalls--4dEK7/,"Pantai Marshall's: Best Nearby Events, Tours & Activities | Eventbrite",movies,2025-09-07T07:54:22.419Z,2025-09-07T07:54:22.419Z,Alliance Française de San Francisco,,,,https://www.eventbrite.co.uk/poi/ca--san-francisco/pantai-marshalls--4dEK7/,https://www.eventbrite.com/e/art-opening-and-reception-george-colliat-serge-hanne-afsf-6pm-tickets-1312324841929?aff=ebdssbpointsofinterest](https://www.eventbrite.com/e/art-opening-and-reception-george-colliat-serge-hanne-afsf-6pm-tickets-1312324841929?aff=ebdssbpointsofinterest,exa_fast
exa_https://us.trip.com/events/6761938-2025-san-francisco-family-events-collection/,Family Events Events in San Francisco 2025: Latest Calendar & Tickets(May Updated) | Trip.com,movies,2025-10-01T07:00:00.000Z,2025-10-01T07:00:00.000Z,** Children's Council,,,,https://us.trip.com/events/6761938-2025-san-francisco-family-events-collection/,https://us.trip.com/events/6761938-2025-san-francisco-family-events-collection/,exa_fast
exa_https://allevents.in/san%20francisco/suffs-san-francisco/3200027959290257,SUFFS - San Francisco,movies,2025-10-22T07:00:00.000Z,2025-10-22T07:00:00.000Z,Orpheum Theatre,,,,https://allevents.in/san%20francisco/suffs-san-francisco/3200027959290257,https://allevents.in/san%20francisco/suffs-san-francisco/3200027959290257,exa_fast
exa_https://www.eventbrite.com/d/ca--san-francisco/climbing/,"Discover Climbing Events & Activities in San Francisco, CA | Eventbrite",movies,2025-09-07T07:54:22.419Z,2025-09-07T07:54:22.419Z,** 555 California St,,,,https://www.eventbrite.com/d/ca--san-francisco/climbing/,https://www.eventbrite.com/e/fight-for-air-climb-san-francisco-tickets-1057205071829](https://www.eventbrite.com/e/fight-for-air-climb-san-francisco-tickets-1057205071829,exa_fast
exa_https://www.eventbrite.com/e/ai-user-conference-2025-1-day-to-master-the-latest-ai-tools-tickets-1088288312639,AI User Conference 2025 - 1 Day to Master the Latest AI Tools,movies,2025-09-07T07:54:22.419Z,2025-09-07T07:54:22.419Z,"Not specified (webpage indicates ""View event"" and ""View details"")",,,,https://www.eventbrite.com/e/ai-user-conference-2025-1-day-to-master-the-latest-ai-tools-tickets-1088288312639,https://www.eventbrite.com/e/ai-user-conference-20](https://www.eventbrite.com/e/ai-user-conference-20,exa_fast
exa_https://www.eventbrite.com/e/mindtravel-live-to-headphones-silent-piano-concert-in-san-francisco-tickets-1022086788097,MindTravel Live-to-Headphones 'Silent' Piano Concert in San Francisco,movies,2025-09-07T07:54:22.419Z,2025-09-07T07:54:22.419Z,information are available on the Eventbrite page,,,,https://www.eventbrite.com/e/mindtravel-live-to-headphones-silent-piano-concert-in-san-francisco-tickets-1022086788097,https://www.eventbrite.com/e/mindtravel-live-to-he](https://www.eventbrite.com/e/mindtravel-live-to-he,exa_fast
exa_https://www.sherithisrael.org/event/last-flight-home-film-screening-and-discussion.html,Last Flight Home Film Screening and Discussion - Event,movies,2025-09-07T07:54:22.419Z,2025-09-07T07:54:22.419Z,for exact details),,,,https://www.sherithisrael.org/event/last-flight-home-film-screening-and-discussion.html,https://www.sherithisrael.org/event/last-flight-home-film-screening-and-discussion.html,exa_fast
exa_https://www.eventbrite.com/d/ca--san-francisco/digital-marketing/,"Discover Digital Marketing Events & Activities in San Francisco, CA | Eventbrite",movies,2025-09-07T07:54:22.419Z,2025-09-07T07:54:22.419Z,Online (via Livestream),,,,https://www.eventbrite.com/d/ca--san-francisco/digital-marketing/,https://www.eventbrite.com/e/march-livestream-3-day-asset-protection-wealth-creation-summit-registration-1242532461039?aff=ebdssbdestsearch,exa_fast
exa_https://www.eventbrite.co.uk/d/ca--san-francisco/film-and-media--parties/,"Best Film & Media Party in San Francisco, CA - Events & Activities | Eventbrite",movies,2025-09-07T07:54:22.420Z,2025-09-07T07:54:22.420Z,Gold Club,,,,https://www.eventbrite.co.uk/d/ca--san-francisco/film-and-media--parties/,https://www.eventbrite.com/e/deja-vu-presents-showgirl-of-the-year-sf-regional-competition-tickets-905319162987?aff=ebdssbdestsearch,exa_fast
exa_https://www.eventbrite.com/poi/ca--san-francisco/pier-39--9IChr/,"PIER 39: Best Nearby Events, Tours & Activities | Eventbrite",movies,2025-09-07T07:54:22.420Z,2025-09-07T07:54:22.420Z,Gold Bar Whiskey Distillery Tasting Room,,,,https://www.eventbrite.com/poi/ca--san-francisco/pier-39--9IChr/,https://www.eventbrite.com/e/sunset-party-w-nora-en-pure-at-gold-bar-tickets-1330267037519](https://www.eventbrite.com/e/sunset-party-w-nora-en-pure-at-gold-bar-tickets-1330267037519,exa_fast
exa_https://www.eventbrite.com/e/funding-the-commons-san-francisco-2025-tickets-1279440162969,Funding the Commons: San Francisco 2025,movies,2025-09-07T07:54:22.420Z,2025-09-07T07:54:22.420Z,details not provided),,,,https://www.eventbrite.com/e/funding-the-commons-san-francisco-2025-tickets-1279440162969,https://www.eventbrite.com/e/funding-the-commons-s](https://www.eventbrite.com/e/funding-the-commons-s,exa_fast
exa_https://www.eventbrite.com/d/ca--san-francisco/film-and-media--games/,"Best Film & Media Game in San Francisco, CA - Events & Activities | Eventbrite",movies,2024-07-13T07:00:00.000Z,2024-07-13T07:00:00.000Z,Cliff House / Park Area,,,,https://www.eventbrite.com/d/ca--san-francisco/film-and-media--games/,https://www.eventbrite.com/e/film-in-a-day-actors-writers-directors-challenge-san-francisco-tickets-811976081317?aff=ebdssbdestsearch,exa_fast
exa_https://www.eventbrite.co.uk/d/ca--san-francisco--western-addition/arts--attractions/,"Best Arts Attraction in Western Addition, San Francisco - Events & Activities | Eventbrite",movies,2024-05-25T07:00:00.000Z,2024-05-25T07:00:00.000Z,Montclair Presbyterian,,,,https://www.eventbrite.co.uk/d/ca--san-francisco--western-addition/arts--attractions/,https://www.eventbrite.com/e/improv-jam-in-person-registration-1080971688419?aff=ebdssbdestsearch,exa_fast
exa_https://us.trip.com/events/6305006-2025-06-san-francisco-collection/,Popular Events in San Francisco in June 2025(April Updated) | Trip.com,movies,2025-09-15T07:00:00.000Z,2025-09-15T07:00:00.000Z,Asian Art Museum,,,,https://us.trip.com/events/6305006-2025-06-san-francisco-collection/,https://us.trip.com/events/6305006-2025-06-san-francisco-collection/,exa_fast
exa_https://san-francisco.events/september/,"San Francisco Events September 2025: Concerts, Shows, Sports",movies,2025-09-05T07:00:00.000Z,2025-09-05T07:00:00.000Z,** Retro Junkie,,,,https://san-francisco.events/september/,https://san-francisco.events/september/,exa_fast
exa_https://www.dnalounge.com/calendar/2024/05-17.html?fbclid=IwAR20hgEhf2L0xo3HJsmLxr8cmXCoRpYSq5JeMrEeZQ2FI0UAXdSTgZ_Chpg,"DNA Lounge: Cyberdelia: Johnny Mnemonic Screening + Cyberpunk Dance Party, 17 May 2024 (Fri)",movies,2024-05-17T07:00:00.000Z,2024-05-17T07:00:00.000Z,DNA Lounge,,,,https://www.dnalounge.com/calendar/2024/05-17.html?fbclid=IwAR20hgEhf2L0xo3HJsmLxr8cmXCoRpYSq5JeMrEeZQ2FI0UAXdSTgZ_Chpg,https://www.dnalounge.com/calendar/2024/05-17.html?fbclid=IwAR20hgEhf2L0xo3HJsmLxr8cmXCoRpYSq5JeMrEeZQ2FI0UAXdSTgZ_Chpg,exa_fast
serper_2025_sffilm_festival,2025 SFFILM Festival,movies,2025-04-17T07:00:00.000Z,2025-04-17T07:00:00.000Z,See Event Page,,,,https://sffilm.org/2025-sffilm-festival/,,serper_api
serper_tickets___godzillafest___city_box_office,Tickets | Godzillafest | City Box Office,movies,2025-09-19T07:00:00.000Z,2025-09-19T07:00:00.000Z,See Event Page,,,,https://www.cityboxoffice.com/eventperformances.asp?evt=3167,,serper_api
serper_68th_san_francisco_international_film_festival___sffilm,68th San Francisco International Film Festival - SFFILM,movies,2025-04-17T07:00:00.000Z,2025-04-17T07:00:00.000Z,See Event Page,,,,https://sffilm.org/event/68th-san-francisco-international-film-festival-2025/,,serper_api
serper_your_guide_to_film_festivals_in_san_francisco,Your Guide to Film Festivals in San Francisco,movies,2025-02-06T08:00:00.000Z,2025-02-06T08:00:00.000Z,Roxie Theater,,,,https://www.sftravel.com/article/your-guide-to-film-festivals-san-francisco,,serper_api
serper_superman_movie_night_at_oracle_park___san_francisco_giants,Superman Movie Night at Oracle Park | San Francisco Giants,movies,2025-09-05T07:00:00.000Z,2025-09-05T07:00:00.000Z,Oracle Park,,,,https://www.mlb.com/giants/ballpark/events/movie-night,,serper_api
serper_san_francisco_jewish_film_festival_45__july_17__august_3__2025,"San Francisco Jewish Film Festival 45: July 17 –August 3, 2025",movies,2025-07-17T07:00:00.000Z,2025-07-17T07:00:00.000Z,See Event Page,,,,https://jfi.org/2025-film-festival,,serper_api
serper_san_francisco_events_2025___calendar___bernal_connect,San Francisco Events 2025 - Calendar - Bernal Connect,movies,2025-09-07T07:54:17.501Z,2025-09-07T07:54:17.501Z,The Castro Theater,,,,https://bernalconnect.com/san-francisco-events-2025/,,serper_api
serper_general_2___san_francisco_frozen_film_festival__sffff_,General 2 — San Francisco Frozen Film Festival (SFFFF),movies,2025-07-16T07:00:00.000Z,2025-07-16T07:00:00.000Z,See Event Page,,,,https://www.frozenfilmfestival.com/sffff2025,,serper_api
serper_san_francisco_silent_film_festival,San Francisco Silent Film Festival,movies,2025-11-12T08:00:00.000Z,2025-11-12T08:00:00.000Z,Orinda Theatre,,,,https://silentfilm.org/,,serper_api
serper_calendar_of_events___cinemasf___balboa_theater,Calendar of Events — CINEMASF - Balboa Theater,movies,2025-09-12T07:00:00.000Z,2025-09-12T07:00:00.000Z,CINEMASF - Balboa Theater,,,,https://www.balboamovies.com/calendar-of-events,,serper_api
serper_2025_hump__film_festival__part_one___san_francisco__ca,"2025 HUMP! Film Festival: PART ONE - San Francisco, CA",movies,2025-09-07T07:54:17.501Z,2025-09-07T07:54:17.501Z,Brava Theater,,,,https://btt.boldtypetickets.com/events/161741207/2025-hump-film-festival-part-one-san-francisco-ca,,serper_api
serper_fall_festival_2025___san_francisco_dance_film_festival,Fall Festival 2025 - San Francisco Dance Film Festival,movies,2025-11-05T08:00:00.000Z,2025-11-05T08:00:00.000Z,See Event Page,,,,https://sfdancefilmfest.org/fall-festival-2025/,,serper_api
